Application,Technique,Pipeline,Time Steps,Temporal Ratio,Cameras,Spatial Ratio,Mapping,Execution Time (hours,Avg. Power (kW),Energy (kWh),Storage (GB)
asteroid,raycasting,posthoc,5000,0.6,1,1,space-shared,34.72,29.75,1033.12,23438.09
asteroid,raycasting,posthoc,5000,0.8,1,0.12,time-shared,10.62,34.26,363.82,3906.35
asteroid,raycasting,posthoc,5000,0.8,1,0.12,space-shared,17.36,44.47,772.02,3906.35
asteroid,raycasting,posthoc,5000,0.8,1,0.25,time-shared,14.1,29.62,417.59,7812.7
asteroid,raycasting,posthoc,5000,0.8,1,0.25,space-shared,20.83,39.64,825.76,7812.7
asteroid,raycasting,posthoc,5000,0.8,1,0.5,time-shared,21.05,24.8,522.1,15625.39
asteroid,raycasting,posthoc,5000,0.8,1,0.5,space-shared,27.78,33.49,930.2,15625.39
asteroid,raycasting,posthoc,5000,0.8,1,1,time-shared,34.96,20.91,731.1,31250.78
asteroid,raycasting,posthoc,5000,0.8,1,1,space-shared,41.67,27.34,1139.07,31250.78
asteroid,raycasting,posthoc,5000,1,1,0.12,time-shared,11.54,32.79,378.39,4882.93
asteroid,raycasting,posthoc,5000,1,1,0.12,space-shared,18.23,43.13,786.21,4882.93
asteroid,raycasting,posthoc,5000,1,1,0.25,time-shared,15.88,28.05,445.6,9765.87
